2021100901514,8,2022-02-24,90151,LOMO VETADO/BIFE ANCHO,2021-10-27,21.7
2021100901675,4,2022-02-24,90167,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,20.3
2021100901835,6,2022-02-24,90183,HUACHALOMO/AGUJA,2021-10-27,19.35
2021100902054,4,2022-02-24,90205,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,20.55
2021100902085,13,2022-02-24,90208,ABASTERO / TORTUGA,2021-10-27,21.65
2021100902108,5,2022-02-24,90210,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,21.55
2021100902160,5,2022-02-24,90216,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,22.25
2021100902221,6,2022-02-24,90222,HUACHALOMO/AGUJA,2021-10-27,22.25
2021100902801,6,2022-02-24,90280,HUACHALOMO/AGUJA,2021-10-27,21.7
2021100903228,5,2022-02-24,90322,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,22.75
2021100903242,5,2022-02-24,90324,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,22.5
2021100903358,7,2022-02-24,90335,HUACHALOMO/AGUJA,2021-10-27,18.7
2021100903457,4,2022-02-24,90345,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,19.5
2021100903723,4,2022-02-24,90372,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,19.55
2021100903808,7,2022-02-24,90380,HUACHALOMO/AGUJA,2021-10-27,20.40
2021100903945,32,2022-02-24,90394,PALANCA/BIFE DE VACIO,2021-10-27,23.85
2021100903976,5,2022-02-24,90397,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,21.90
2021100904065,4,2022-02-24,90406,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,19
2021100904089,7,2022-02-24,90408,HUACHALOMO/AGUJA,2021-10-27,20.6
2021100904225,4,2022-02-24,90422,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,19.75
2021100904362,5,2022-02-24,90436,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,20.15
2021100904447,4,2022-02-24,90444,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,22.45
2021100904546,4,2022-02-24,90454,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,19.1
2021100904850,4,2022-02-24,90485,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,18.7
2021100904904,8,2022-02-24,90490,HUACHALOMO/AGUJA,2021-10-27,21.35
2021100905420,7,2022-02-24,90542,HUACHALOMO/AGUJA,2021-10-27,20.75
2021100905512,4,2022-02-24,90551,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,20.8
2021100905529,4,2022-02-24,90552,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,21.65
2021100905604,7,2022-02-24,90560,HUACHALOMO/AGUJA,2021-10-27,21
2021100905826,4,2022-02-24,90582,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,20.1
2021100905925,5,2022-02-24,90592,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,21.45
2021100906038,7,2022-02-24,90603,HUACHALOMO/AGUJA,2021-10-27,19.1
2021100906212,7,2022-02-24,90621,HUACHALOMO/AGUJA,2021-10-27,19.3
2021100906793,7,2022-02-24,90679,HUACHALOMO/AGUJA,2021-10-27,19.7
2021100906885,5,2022-02-24,90688,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,23
2021100906892,7,2022-02-24,90689,HUACHALOMO/AGUJA,2021-10-27,20.45
2021100906953,4,2022-02-24,90695,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,20.45
2021100907042,5,2022-02-24,90704,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,21.95
2021100907196,5,2022-02-24,90719,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,22.6
2021100909633,5,2022-02-24,90963,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,19.90
2021100909718,5,2022-02-24,90971,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,16.75
2021100909770,4,2022-02-24,90977,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,19.2
2021100909831,6,2022-02-24,90983,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,19.2
2021100909947,6,2022-02-24,90994,HUACHALOMO/AGUJA,2021-10-27,21.6
2021100909978,6,2022-02-24,90997,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,20.75
2021100910004,9,2022-02-24,91000,HUACHALOMO/AGUJA,2021-10-27,19
2021100910073,6,2022-02-24,91007,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,18.65
2021100910196,10,2022-02-24,91019,HUACHALOMO/AGUJA,2021-10-27,20
2021100910226,6,2022-02-24,91022,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,24
2021100910288,6,2022-02-24,91028,POSTA DE PALETA/ PALETA,2021-10-27,22
2021100910318,6,2022-02-24,91031,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,23.25
2021100910349,10,2022-02-24,91034,HUACHALOMO/AGUJA,2021-10-27,20.75
2021100910400,6,2022-02-24,91040,POSTA DE PALETA/ PALETA,2021-10-27,22.2
2021100910431,6,2022-02-24,91043,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,19.90
2021100910486,10,2022-02-24,91048,HUACHALOMO/AGUJA,2021-10-27,22.5
2021100910516,6,2022-02-24,91051,POSTA DE PALETA/ PALETA,2021-10-27,19.40
2021100910523,6,2022-02-24,91052,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,21.8
2021100910561,7,2022-02-24,91056,POSTA DE PALETA/ PALETA,2021-10-27,20.7
2021100910660,9,2022-02-24,91066,HUACHALOMO/AGUJA,2021-10-27,19.90
2021100910707,6,2022-02-24,91070,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,21.85
2021100910752,6,2022-02-24,91075,POSTA DE PALETA/ PALETA,2021-10-27,19.85
2021100910844,6,2022-02-24,91084,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,18.25
2021100910868,6,2022-02-24,91086,POSTA DE PALETA/ PALETA,2021-10-27,20.35
2021100911025,9,2022-02-24,91102,HUACHALOMO/AGUJA,2021-10-27,21.6
2021100911087,6,2022-02-24,91108,POSTA DE PALETA/ PALETA,2021-10-27,21.40
2021100911247,6,2022-02-24,91124,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,19.95
2021100911469,10,2022-02-24,91146,HUACHALOMO/AGUJA,2021-10-27,21.45
2021100911483,6,2022-02-24,91148,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,22.5
2021100911537,6,2022-02-24,91153,POSTA DE PALETA/ PALETA,2021-10-27,19.35
2021100911698,6,2022-02-24,91169,POSTA DE PALETA/ PALETA,2021-10-27,21.85
2021100911742,6,2022-02-24,91174,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,21.6
2021100911759,6,2022-02-24,91175,POSTA DE PALETA/ PALETA,2021-10-27,22.45
2021100911810,10,2022-02-24,91181,HUACHALOMO/AGUJA,2021-10-27,20.3
2021100911896,6,2022-02-24,91189,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,22.7
2021100911933,6,2022-02-24,91193,POSTA DE PALETA/ PALETA,2021-10-27,21.85
2021100911988,6,2022-02-24,91198,POSTA DE PALETA/ PALETA,2021-10-27,20.95
2021100912053,6,2022-02-24,91205,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,21
2021100912114,10,2022-02-24,91211,HUACHALOMO/AGUJA,2021-10-27,18.35
2021100912152,6,2022-02-24,91215,POSTA DE PALETA/ PALETA,2021-10-27,22.8
2021100912190,7,2022-02-24,91219,POSTA DE PALETA/ PALETA,2021-10-27,21.65
2021100912398,6,2022-02-24,91239,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,19.3
2021100912541,9,2022-02-24,91254,HUACHALOMO/AGUJA,2021-10-27,21.8
2021100912718,6,2022-02-24,91271,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,20.90
2021100912961,6,2022-02-24,91296,POSTA DE PALETA/ PALETA,2021-10-27,22.35
2021100913074,6,2022-02-24,91307,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,22.65
2021100913166,9,2022-02-24,91316,HUACHALOMO/AGUJA,2021-10-27,20.35
2021100913203,7,2022-02-24,91320,POSTA DE PALETA/ PALETA,2021-10-27,21.75
2021100913210,6,2022-02-24,91321,POSTA DE PALETA/ PALETA,2021-10-27,21.8
2021100913258,10,2022-02-24,91325,HUACHALOMO/AGUJA,2021-10-27,20.25
2021100913326,18,2022-02-24,91332,PUNTA DE PICANA/COLITA CUADRIL,2021-10-27,21.35
2021100913494,7,2022-02-24,91349,POSTA DE PALETA/ PALETA,2021-10-27,21.85
2021100913685,10,2022-02-24,91368,HUACHALOMO/AGUJA,2021-10-27,19.7
2021100913722,6,2022-02-24,91372,POSTA DE PALETA/ PALETA,2021-10-27,21.15
2021100913760,5,2022-02-24,91376,TAPAPECHO/PECHO,2021-10-27,20.40
2021100913876,7,2022-02-24,91387,POSTA DE PALETA/ PALETA,2021-10-27,20.55
2021100914002,5,2022-02-24,91400,SOBRECOSTILLA/SOBRECOSTILLA,2021-10-27,21.25
2021100914101,6,2022-02-24,91410,POSTA DE PALETA/ PALETA,2021-10-27,21.5
